"index_ts","date","metric","value"
"nasdaq_100_ndx","1997-06-25","close","979.219971"
"nasdaq_100_ndx","1997-06-24","volume","630080000"
"nasdaq_100_ndx","1997-06-24","open","969.049988"
"nasdaq_100_ndx","1997-06-24","low","969.049988"
"nasdaq_100_ndx","1997-06-24","high","986.859985"
"nasdaq_100_ndx","1997-06-24","close_adjusted","986.419983"
"nasdaq_100_ndx","1997-06-24","close","986.419983"
"nasdaq_100_ndx","1997-06-23","volume","553910000"
"nasdaq_100_ndx","1997-06-23","open","981.409973"
"nasdaq_100_ndx","1997-06-23","low","968.52002"
"nasdaq_100_ndx","1997-06-23","high","987.219971"
"nasdaq_100_ndx","1997-06-23","close_adjusted","969.059998"
"nasdaq_100_ndx","1997-06-23","close","969.059998"
"nasdaq_100_ndx","1997-06-20","volume","612260000"
"nasdaq_100_ndx","1997-06-20","open","981.950012"
"nasdaq_100_ndx","1997-06-20","low","979.140015"
"nasdaq_100_ndx","1997-06-20","high","989.25"
"nasdaq_100_ndx","1997-06-20","close_adjusted","981.409973"
"nasdaq_100_ndx","1997-06-20","close","981.409973"
"nasdaq_100_ndx","1997-06-19","volume","651740000"
"nasdaq_100_ndx","1997-06-19","open","971.549988"
"nasdaq_100_ndx","1997-06-19","low","945.820007"
"nasdaq_100_ndx","1997-06-19","high","986.969971"
"nasdaq_100_ndx","1997-06-19","close_adjusted","981.950012"
"nasdaq_100_ndx","1997-06-19","close","981.950012"
"nasdaq_100_ndx","1997-06-18","volume","588340000"
"nasdaq_100_ndx","1997-06-18","open","989.369995"
"nasdaq_100_ndx","1997-06-18","low","970.830017"
"nasdaq_100_ndx","1997-06-18","high","989.369995"
"nasdaq_100_ndx","1997-06-18","close_adjusted","971.549988"
"nasdaq_100_ndx","1997-06-18","close","971.549988"
"nasdaq_100_ndx","1997-06-17","volume","618760000"
"nasdaq_100_ndx","1997-06-17","open","975.679993"
"nasdaq_100_ndx","1997-06-17","low","970.25"
"nasdaq_100_ndx","1997-06-17","high","991.849976"
"nasdaq_100_ndx","1997-06-17","close_adjusted","989.369995"
"nasdaq_100_ndx","1997-06-17","close","989.369995"
"nasdaq_100_ndx","1997-06-16","volume","500070000"
"nasdaq_100_ndx","1997-06-16","open","964.400024"
"nasdaq_100_ndx","1997-06-16","low","962.539978"
"nasdaq_100_ndx","1997-06-16","high","975.98999"
"nasdaq_100_ndx","1997-06-16","close_adjusted","975.98999"
"nasdaq_100_ndx","1997-06-16","close","975.98999"
"nasdaq_100_ndx","1997-06-13","volume","593870000"
"nasdaq_100_ndx","1997-06-13","open","949.969971"
"nasdaq_100_ndx","1997-06-13","low","949.289978"
"nasdaq_100_ndx","1997-06-13","high","971.179993"
"nasdaq_100_ndx","1997-06-13","close_adjusted","964.400024"
"nasdaq_100_ndx","1997-06-13","close","964.400024"
"nasdaq_100_ndx","1997-06-12","volume","630230000"
"nasdaq_100_ndx","1997-06-12","open","949"
"nasdaq_100_ndx","1997-06-12","low","936"
"nasdaq_100_ndx","1997-06-12","high","955.700012"
"nasdaq_100_ndx","1997-06-12","close_adjusted","950"
"nasdaq_100_ndx","1997-06-12","close","950"
"nasdaq_100_ndx","1997-06-11","volume","623700000"
"nasdaq_100_ndx","1997-06-11","open","941.130005"
"nasdaq_100_ndx","1997-06-11","low","931.429993"
"nasdaq_100_ndx","1997-06-11","high","949.5"
"nasdaq_100_ndx","1997-06-11","close_adjusted","949"
"nasdaq_100_ndx","1997-06-11","close","949"
"nasdaq_100_ndx","1997-06-10","volume","664990000"
"nasdaq_100_ndx","1997-06-10","open","954.559998"
"nasdaq_100_ndx","1997-06-10","low","937.890015"
"nasdaq_100_ndx","1997-06-10","high","957.890015"
"nasdaq_100_ndx","1997-06-10","close_adjusted","941.179993"
"nasdaq_100_ndx","1997-06-10","close","941.179993"
"nasdaq_100_ndx","1997-06-09","volume","558860000"
"nasdaq_100_ndx","1997-06-09","open","945.01001"
"nasdaq_100_ndx","1997-06-09","low","945.01001"
"nasdaq_100_ndx","1997-06-09","high","959.650024"
"nasdaq_100_ndx","1997-06-09","close_adjusted","954.76001"
"nasdaq_100_ndx","1997-06-09","close","954.76001"
"nasdaq_100_ndx","1997-06-06","volume","586010000"
"nasdaq_100_ndx","1997-06-06","open","930.609985"
"nasdaq_100_ndx","1997-06-06","low","926.97998"
"nasdaq_100_ndx","1997-06-06","high","946.27002"
"nasdaq_100_ndx","1997-06-06","close_adjusted","944.98999"
"nasdaq_100_ndx","1997-06-06","close","944.98999"
"nasdaq_100_ndx","1997-06-05","volume","560950000"
"nasdaq_100_ndx","1997-06-05","open","921.960022"
"nasdaq_100_ndx","1997-06-05","low","921.960022"
"nasdaq_100_ndx","1997-06-05","high","935.75"
"nasdaq_100_ndx","1997-06-05","close_adjusted","930.609985"
"nasdaq_100_ndx","1997-06-05","close","930.609985"
"nasdaq_100_ndx","1997-06-04","volume","594220000"
"nasdaq_100_ndx","1997-06-04","open","929.809998"
"nasdaq_100_ndx","1997-06-04","low","915.960022"
"nasdaq_100_ndx","1997-06-04","high","941.98999"
"nasdaq_100_ndx","1997-06-04","close_adjusted","921.960022"
"nasdaq_100_ndx","1997-06-04","close","921.960022"
"nasdaq_100_ndx","1997-06-03","high","958.690002"
"nasdaq_100_ndx","1997-06-03","close_adjusted","929.809998"
"nasdaq_100_ndx","1997-06-03","volume","586410000"
"nasdaq_100_ndx","1997-06-03","low","929.47998"
"nasdaq_100_ndx","1997-06-03","close","929.809998"
"nasdaq_100_ndx","1997-06-03","open","958.690002"
"nasdaq_100_ndx","1997-06-02","volume","555220000"
"nasdaq_100_ndx","1997-06-02","open","958.849976"
"nasdaq_100_ndx","1997-06-02","low","950.950012"
"nasdaq_100_ndx","1997-06-02","high","967.900024"
"nasdaq_100_ndx","1997-06-02","close_adjusted","958.690002"
"nasdaq_100_ndx","1997-06-02","close","958.690002"
"nasdaq_100_ndx","1997-05-30","volume","713770000"
"nasdaq_100_ndx","1997-05-30","open","970.539978"
"nasdaq_100_ndx","1997-05-30","low","948.460022"
"nasdaq_100_ndx","1997-05-30","high","970.539978"
"nasdaq_100_ndx","1997-05-30","close_adjusted","958.849976"
"nasdaq_100_ndx","1997-05-30","close","958.849976"
"nasdaq_100_ndx","1997-05-29","volume","611460000"
"nasdaq_100_ndx","1997-05-29","open","982.599976"
"nasdaq_100_ndx","1997-05-29","low","969.659973"
"nasdaq_100_ndx","1997-05-29","high","987.039978"
"nasdaq_100_ndx","1997-05-29","close_adjusted","970.539978"
"nasdaq_100_ndx","1997-05-29","close","970.539978"
"nasdaq_100_ndx","1997-05-28","volume","646840000"
"nasdaq_100_ndx","1997-05-28","open","984.609985"
"nasdaq_100_ndx","1997-05-28","low","976.119995"
"nasdaq_100_ndx","1997-05-28","high","988.400024"
"nasdaq_100_ndx","1997-05-28","close_adjusted","982.599976"
"nasdaq_100_ndx","1997-05-28","close","982.599976"
"nasdaq_100_ndx","1997-05-27","volume","634040000"
"nasdaq_100_ndx","1997-05-27","open","959.080017"
"nasdaq_100_ndx","1997-05-27","low","956.109985"
"nasdaq_100_ndx","1997-05-27","high","984.950012"
"nasdaq_100_ndx","1997-05-27","close_adjusted","984.609985"
"nasdaq_100_ndx","1997-05-27","close","984.609985"
"nasdaq_100_ndx","1997-05-23","volume","539440000"
"nasdaq_100_ndx","1997-05-23","open","946.109985"
"nasdaq_100_ndx","1997-05-23","low","945.950012"
"nasdaq_100_ndx","1997-05-23","high","959.099976"
"nasdaq_100_ndx","1997-05-23","close_adjusted","959.080017"
"nasdaq_100_ndx","1997-05-23","close","959.080017"
"nasdaq_100_ndx","1997-05-22","volume","551360000"
"nasdaq_100_ndx","1997-05-22","open","950.169983"
"nasdaq_100_ndx","1997-05-22","low","941.650024"
"nasdaq_100_ndx","1997-05-22","high","954.419983"
"nasdaq_100_ndx","1997-05-22","close_adjusted","946.099976"
"nasdaq_100_ndx","1997-05-22","close","946.099976"
"nasdaq_100_ndx","1997-05-21","volume","654890000"
"nasdaq_100_ndx","1997-05-21","open","942.109985"
"nasdaq_100_ndx","1997-05-21","low","942.109985"
"nasdaq_100_ndx","1997-05-21","high","961.47998"
"nasdaq_100_ndx","1997-05-21","close_adjusted","950.530029"
"nasdaq_100_ndx","1997-05-21","close","950.530029"
"nasdaq_100_ndx","1997-05-20","volume","531940000"
"nasdaq_100_ndx","1997-05-20","open","913.570007"
"nasdaq_100_ndx","1997-05-20","low","912.820007"
"nasdaq_100_ndx","1997-05-20","high","942.140015"
"nasdaq_100_ndx","1997-05-20","close_adjusted","942.109985"
"nasdaq_100_ndx","1997-05-20","close","942.109985"
"nasdaq_100_ndx","1997-05-19","volume","451060000"
"nasdaq_100_ndx","1997-05-19","open","915.289978"
"nasdaq_100_ndx","1997-05-19","low","908.719971"
"nasdaq_100_ndx","1997-05-19","high","928.22998"
"nasdaq_100_ndx","1997-05-19","close_adjusted","913.570007"
"nasdaq_100_ndx","1997-05-19","close","913.570007"
"nasdaq_100_ndx","1997-05-16","high","931.789978"
"nasdaq_100_ndx","1997-05-16","volume","562760000"
"nasdaq_100_ndx","1997-05-16","open","931.789978"
"nasdaq_100_ndx","1997-05-16","low","915.119995"
"nasdaq_100_ndx","1997-05-16","close_adjusted","915.289978"
"nasdaq_100_ndx","1997-05-16","close","915.289978"
"nasdaq_100_ndx","1997-05-15","open","909.919983"
"nasdaq_100_ndx","1997-05-15","low","909.72998"
"nasdaq_100_ndx","1997-05-15","high","932.400024"
"nasdaq_100_ndx","1997-05-15","volume","595400000"
"nasdaq_100_ndx","1997-05-15","close_adjusted","931.830017"
"nasdaq_100_ndx","1997-05-15","close","931.830017"
"nasdaq_100_ndx","1997-05-14","volume","612480000"
"nasdaq_100_ndx","1997-05-14","open","910.570007"
"nasdaq_100_ndx","1997-05-14","low","900.23999"
"nasdaq_100_ndx","1997-05-14","high","915.369995"
"nasdaq_100_ndx","1997-05-14","close_adjusted","909.919983"
"nasdaq_100_ndx","1997-05-14","close","909.919983"
"nasdaq_100_ndx","1997-05-13","volume","578610000"
"nasdaq_100_ndx","1997-05-13","open","924.640015"
"nasdaq_100_ndx","1997-05-13","low","909.26001"
"nasdaq_100_ndx","1997-05-13","high","926.25"
"nasdaq_100_ndx","1997-05-13","close_adjusted","910.570007"
"nasdaq_100_ndx","1997-05-13","close","910.570007"
"nasdaq_100_ndx","1997-05-12","volume","529710000"
"nasdaq_100_ndx","1997-05-12","open","919.140015"
"nasdaq_100_ndx","1997-05-12","low","918.049988"
"nasdaq_100_ndx","1997-05-12","high","927.969971"
"nasdaq_100_ndx","1997-05-12","close_adjusted","924.640015"
"nasdaq_100_ndx","1997-05-12","close","924.640015"
"nasdaq_100_ndx","1997-05-09","volume","544810000"
"nasdaq_100_ndx","1997-05-09","open","919.150024"
"nasdaq_100_ndx","1997-05-09","low","910.309998"
"nasdaq_100_ndx","1997-05-09","high","930.919983"
"nasdaq_100_ndx","1997-05-09","close_adjusted","919.080017"
"nasdaq_100_ndx","1997-05-09","close","919.080017"
"nasdaq_100_ndx","1997-05-08","high","926.059998"
"nasdaq_100_ndx","1997-05-08","volume","620050000"
"nasdaq_100_ndx","1997-05-08","open","909.289978"
"nasdaq_100_ndx","1997-05-08","low","903.409973"
"nasdaq_100_ndx","1997-05-08","close_adjusted","919.309998"
"nasdaq_100_ndx","1997-05-08","close","919.309998"
"nasdaq_100_ndx","1997-05-07","open","914.900024"
"nasdaq_100_ndx","1997-05-07","low","903.929993"
"nasdaq_100_ndx","1997-05-07","high","923.650024"
"nasdaq_100_ndx","1997-05-07","volume","610710000"
"nasdaq_100_ndx","1997-05-07","close_adjusted","909.289978"
"nasdaq_100_ndx","1997-05-07","close","909.289978"
"nasdaq_100_ndx","1997-05-06","volume","741910000"
"nasdaq_100_ndx","1997-05-06","open","932.77002"
"nasdaq_100_ndx","1997-05-06","low","910.330017"
"nasdaq_100_ndx","1997-05-06","high","932.77002"
"nasdaq_100_ndx","1997-05-06","close_adjusted","914.900024"
"nasdaq_100_ndx","1997-05-06","close","914.900024"
"nasdaq_100_ndx","1997-05-05","high","932.890015"
"nasdaq_100_ndx","1997-05-05","volume","835140000"
"nasdaq_100_ndx","1997-05-05","open","909.48999"
"nasdaq_100_ndx","1997-05-05","low","906.409973"
"nasdaq_100_ndx","1997-05-05","close_adjusted","932.890015"
"nasdaq_100_ndx","1997-05-05","close","932.890015"
"nasdaq_100_ndx","1997-05-02","volume","723590000"
"nasdaq_100_ndx","1997-05-02","open","882.119995"
"nasdaq_100_ndx","1997-05-02","low","882.119995"
"nasdaq_100_ndx","1997-05-02","close_adjusted","909.48999"
"nasdaq_100_ndx","1997-05-02","close","909.48999"
"nasdaq_100_ndx","1997-05-02","high","909.559998"
"nasdaq_100_ndx","1997-05-01","open","874.73999"
"nasdaq_100_ndx","1997-05-01","low","852.099976"
"nasdaq_100_ndx","1997-05-01","high","886.47998"
"nasdaq_100_ndx","1997-05-01","close_adjusted","882.119995"
"nasdaq_100_ndx","1997-05-01","close","882.119995"
"nasdaq_100_ndx","1997-05-01","volume","615620000"
"nasdaq_100_ndx","1997-04-30","close_adjusted","874.73999"
"nasdaq_100_ndx","1997-04-30","volume","657060000"
"nasdaq_100_ndx","1997-04-30","open","856.26001"
"nasdaq_100_ndx","1997-04-30","low","850.950012"
"nasdaq_100_ndx","1997-04-30","high","877.950012"
"nasdaq_100_ndx","1997-04-30","close","874.73999"
"nasdaq_100_ndx","1997-04-29","close_adjusted","856.26001"
"nasdaq_100_ndx","1997-04-29","open","829.390015"
"nasdaq_100_ndx","1997-04-29","close","856.26001"
"nasdaq_100_ndx","1997-04-29","low","829.390015"
"nasdaq_100_ndx","1997-04-29","volume","573420000"
"nasdaq_100_ndx","1997-04-29","high","856.289978"
"nasdaq_100_ndx","1997-04-28","open","818.570007"
"nasdaq_100_ndx","1997-04-28","high","833.47998"
"nasdaq_100_ndx","1997-04-28","close_adjusted","829.390015"
"nasdaq_100_ndx","1997-04-28","close","829.390015"
"nasdaq_100_ndx","1997-04-28","volume","453000000"
"nasdaq_100_ndx","1997-04-28","low","812.25"
"nasdaq_100_ndx","1997-04-25","open","837.75"
"nasdaq_100_ndx","1997-04-25","low","818.570007"
"nasdaq_100_ndx","1997-04-25","high","837.75"
"nasdaq_100_ndx","1997-04-25","close_adjusted","818.570007"
"nasdaq_100_ndx","1997-04-25","volume","497290000"
"nasdaq_100_ndx","1997-04-25","close","818.570007"
"nasdaq_100_ndx","1997-04-24","open","837.969971"
"nasdaq_100_ndx","1997-04-24","volume","586820000"
"nasdaq_100_ndx","1997-04-24","low","835.140015"
"nasdaq_100_ndx","1997-04-24","high","853.690002"
"nasdaq_100_ndx","1997-04-24","close_adjusted","837.75"
"nasdaq_100_ndx","1997-04-24","close","837.75"
"nasdaq_100_ndx","1997-04-23","open","818.080017"
"nasdaq_100_ndx","1997-04-23","low","817.969971"
"nasdaq_100_ndx","1997-04-23","high","839.109985"
"nasdaq_100_ndx","1997-04-23","close_adjusted","837.969971"
"nasdaq_100_ndx","1997-04-23","volume","584320000"
"nasdaq_100_ndx","1997-04-23","close","837.969971"
"nasdaq_100_ndx","1997-04-22","close_adjusted","818.080017"
"nasdaq_100_ndx","1997-04-22","volume","619440000"
"nasdaq_100_ndx","1997-04-22","open","802.5"
"nasdaq_100_ndx","1997-04-22","low","793.130005"
"nasdaq_100_ndx","1997-04-22","high","818.080017"
"nasdaq_100_ndx","1997-04-22","close","818.080017"
"nasdaq_100_ndx","1997-04-21","high","819.710022"
"nasdaq_100_ndx","1997-04-21","close_adjusted","802.5"
"nasdaq_100_ndx","1997-04-21","close","802.5"
"nasdaq_100_ndx","1997-04-21","open","816.349976"
"nasdaq_100_ndx","1997-04-21","volume","546340000"
"nasdaq_100_ndx","1997-04-21","low","799.429993"
"nasdaq_100_ndx","1997-04-18","open","808.219971"
"nasdaq_100_ndx","1997-04-18","low","808.219971"
"nasdaq_100_ndx","1997-04-18","high","828.369995"
"nasdaq_100_ndx","1997-04-18","close_adjusted","816.429993"
"nasdaq_100_ndx","1997-04-18","close","816.429993"
"nasdaq_100_ndx","1997-04-18","volume","574960000"
"nasdaq_100_ndx","1997-04-17","close_adjusted","808.219971"
"nasdaq_100_ndx","1997-04-17","volume","600610000"
"nasdaq_100_ndx","1997-04-17","open","798.650024"
"nasdaq_100_ndx","1997-04-17","low","798.650024"
"nasdaq_100_ndx","1997-04-17","high","816.080017"
"nasdaq_100_ndx","1997-04-17","close","808.219971"
"nasdaq_100_ndx","1997-04-16","volume","575510000"
"nasdaq_100_ndx","1997-04-16","open","797.98999"
"nasdaq_100_ndx","1997-04-16","low","787.630005"
"nasdaq_100_ndx","1997-04-16","high","803.070007"
"nasdaq_100_ndx","1997-04-16","close_adjusted","798.679993"
"nasdaq_100_ndx","1997-04-16","close","798.679993"
"nasdaq_100_ndx","1997-04-15","volume","572050000"
"nasdaq_100_ndx","1997-04-15","open","806.789978"
"nasdaq_100_ndx","1997-04-15","low","789.640015"
"nasdaq_100_ndx","1997-04-15","high","816.580017"
"nasdaq_100_ndx","1997-04-15","close_adjusted","798"
"nasdaq_100_ndx","1997-04-15","close","798"
"nasdaq_100_ndx","1997-04-14","high","806.799988"
"nasdaq_100_ndx","1997-04-14","volume","471240000"
"nasdaq_100_ndx","1997-04-14","open","789.969971"
"nasdaq_100_ndx","1997-04-14","low","785.080017"
"nasdaq_100_ndx","1997-04-14","close_adjusted","806.789978"
"nasdaq_100_ndx","1997-04-14","close","806.789978"
"nasdaq_100_ndx","1997-04-11","volume","533990000"
"nasdaq_100_ndx","1997-04-11","open","813.450012"
"nasdaq_100_ndx","1997-04-11","low","789.799988"
"nasdaq_100_ndx","1997-04-11","high","813.450012"
"nasdaq_100_ndx","1997-04-11","close_adjusted","789.969971"
"nasdaq_100_ndx","1997-04-11","close","789.969971"
"nasdaq_100_ndx","1997-04-10","volume","520770000"
"nasdaq_100_ndx","1997-04-10","open","828.72998"
"nasdaq_100_ndx","1997-04-10","low","813.190002"
"nasdaq_100_ndx","1997-04-10","high","828.72998"
"nasdaq_100_ndx","1997-04-10","close_adjusted","813.429993"
"nasdaq_100_ndx","1997-04-10","close","813.429993"
"nasdaq_100_ndx","1997-04-09","volume","564040000"
"nasdaq_100_ndx","1997-04-09","open","840.359985"
"nasdaq_100_ndx","1997-04-09","low","828.349976"
"nasdaq_100_ndx","1997-04-09","high","849.789978"
"nasdaq_100_ndx","1997-04-09","close_adjusted","828.72998"
"nasdaq_100_ndx","1997-04-09","close","828.72998"
"nasdaq_100_ndx","1997-04-08","volume","522450000"
"nasdaq_100_ndx","1997-04-08","open","832.309998"
"nasdaq_100_ndx","1997-04-08","low","826.23999"
"nasdaq_100_ndx","1997-04-08","high","840.409973"
"nasdaq_100_ndx","1997-04-08","close_adjusted","840.359985"
"nasdaq_100_ndx","1997-04-08","close","840.359985"
"nasdaq_100_ndx","1997-04-07","volume","568270000"
"nasdaq_100_ndx","1997-04-07","open","822.400024"
"nasdaq_100_ndx","1997-04-07","low","822.400024"
"nasdaq_100_ndx","1997-04-07","high","839.73999"
"nasdaq_100_ndx","1997-04-07","close_adjusted","832.309998"
"nasdaq_100_ndx","1997-04-07","close","832.309998"
"nasdaq_100_ndx","1997-04-04","volume","667640000"
"nasdaq_100_ndx","1997-04-04","open","804.669983"
"nasdaq_100_ndx","1997-04-04","low","796.809998"
"nasdaq_100_ndx","1997-04-04","high","823.900024"
"nasdaq_100_ndx","1997-04-04","close_adjusted","822.400024"
"nasdaq_100_ndx","1997-04-04","close","822.400024"
"nasdaq_100_ndx","1997-04-03","volume","580490000"
"nasdaq_100_ndx","1997-04-03","open","783.919983"
"nasdaq_100_ndx","1997-04-03","low","779.169983"
"nasdaq_100_ndx","1997-04-03","high","804.669983"
"nasdaq_100_ndx","1997-04-03","close_adjusted","804.669983"
"nasdaq_100_ndx","1997-04-03","close","804.669983"
"nasdaq_100_ndx","1997-04-02","volume","583250000"
"nasdaq_100_ndx","1997-04-02","open","796.789978"
"nasdaq_100_ndx","1997-04-02","low","779.359985"
"nasdaq_100_ndx","1997-04-02","high","797.51001"
"nasdaq_100_ndx","1997-04-02","close_adjusted","783.919983"
"nasdaq_100_ndx","1997-04-02","close","783.919983"
"nasdaq_100_ndx","1997-04-01","volume","599440000"
"nasdaq_100_ndx","1997-04-01","open","797.059998"
"nasdaq_100_ndx","1997-04-01","low","782.280029"
"nasdaq_100_ndx","1997-04-01","high","820.830017"
"nasdaq_100_ndx","1997-04-01","close_adjusted","796.789978"
"nasdaq_100_ndx","1997-04-01","close","796.789978"
"nasdaq_100_ndx","1997-03-31","volume","583640000"
"nasdaq_100_ndx","1997-03-31","open","818.73999"
"nasdaq_100_ndx","1997-03-31","low","796.469971"
"nasdaq_100_ndx","1997-03-31","high","818.73999"
"nasdaq_100_ndx","1997-03-31","close_adjusted","797.059998"
"nasdaq_100_ndx","1997-03-31","close","797.059998"
"nasdaq_100_ndx","1997-03-27","volume","579950000"
"nasdaq_100_ndx","1997-03-27","open","834.380005"
"nasdaq_100_ndx","1997-03-27","low","809.75"
"nasdaq_100_ndx","1997-03-27","high","843.349976"
"nasdaq_100_ndx","1997-03-27","close_adjusted","818.73999"
"nasdaq_100_ndx","1997-03-27","close","818.73999"
"nasdaq_100_ndx","1997-03-26","volume","591610000"
"nasdaq_100_ndx","1997-03-26","open","807.190002"
"nasdaq_100_ndx","1997-03-26","low","807.190002"
"nasdaq_100_ndx","1997-03-26","high","834.570007"
"nasdaq_100_ndx","1997-03-26","close_adjusted","834.380005"
"nasdaq_100_ndx","1997-03-26","close","834.380005"
"nasdaq_100_ndx","1997-03-25","volume","544050000"
"nasdaq_100_ndx","1997-03-25","open","802.369995"
"nasdaq_100_ndx","1997-03-25","low","799.330017"
"nasdaq_100_ndx","1997-03-25","high","815.26001"
"nasdaq_100_ndx","1997-03-25","close_adjusted","807.190002"
"nasdaq_100_ndx","1997-03-25","close","807.190002"
"nasdaq_100_ndx","1997-03-24","volume","594970000"
"nasdaq_100_ndx","1997-03-24","open","812.72998"
"nasdaq_100_ndx","1997-03-24","low","784.539978"
"nasdaq_100_ndx","1997-03-24","high","812.72998"
"nasdaq_100_ndx","1997-03-24","close_adjusted","802.369995"
"nasdaq_100_ndx","1997-03-24","close","802.369995"
"nasdaq_100_ndx","1997-03-21","volume","571120000"
"nasdaq_100_ndx","1997-03-21","open","821.72998"
"nasdaq_100_ndx","1997-03-21","low","811.27002"
"nasdaq_100_ndx","1997-03-21","high","829.419983"
"nasdaq_100_ndx","1997-03-21","close_adjusted","812.72998"
"nasdaq_100_ndx","1997-03-21","close","812.72998"
"nasdaq_100_ndx","1997-03-20","volume","632060000"
"nasdaq_100_ndx","1997-03-20","open","811.799988"
"nasdaq_100_ndx","1997-03-20","low","804.26001"
"nasdaq_100_ndx","1997-03-20","high","827.02002"
"nasdaq_100_ndx","1997-03-20","close_adjusted","821.72998"
"nasdaq_100_ndx","1997-03-20","close","821.72998"
"nasdaq_100_ndx","1997-03-19","volume","704760000"
"nasdaq_100_ndx","1997-03-19","open","827.570007"
"nasdaq_100_ndx","1997-03-19","low","798.25"
"nasdaq_100_ndx","1997-03-19","high","827.570007"
"nasdaq_100_ndx","1997-03-19","close_adjusted","811.799988"
"nasdaq_100_ndx","1997-03-19","close","811.799988"
"nasdaq_100_ndx","1997-03-18","volume","540270000"
"nasdaq_100_ndx","1997-03-18","open","832.23999"
"nasdaq_100_ndx","1997-03-18","low","821.349976"
"nasdaq_100_ndx","1997-03-18","high","850.869995"
"nasdaq_100_ndx","1997-03-18","close_adjusted","827.570007"
"nasdaq_100_ndx","1997-03-18","close","827.570007"
"nasdaq_100_ndx","1997-03-17","volume","580850000"
"nasdaq_100_ndx","1997-03-17","open","838.969971"
"nasdaq_100_ndx","1997-03-17","low","816.700012"
"nasdaq_100_ndx","1997-03-17","high","838.969971"
"nasdaq_100_ndx","1997-03-17","close_adjusted","832.23999"
"nasdaq_100_ndx","1997-03-17","close","832.23999"
"nasdaq_100_ndx","1997-03-14","volume","589900000"
"nasdaq_100_ndx","1997-03-14","open","840.5"
"nasdaq_100_ndx","1997-03-14","low","838.030029"
"nasdaq_100_ndx","1997-03-14","high","850.169983"
"nasdaq_100_ndx","1997-03-14","close_adjusted","838.97998"
"nasdaq_100_ndx","1997-03-14","close","838.97998"
"nasdaq_100_ndx","1997-03-13","volume","553470000"
"nasdaq_100_ndx","1997-03-13","open","839.320007"
"nasdaq_100_ndx","1997-03-13","low","834.460022"
"nasdaq_100_ndx","1997-03-13","high","847.289978"
"nasdaq_100_ndx","1997-03-13","close_adjusted","840.5"
"nasdaq_100_ndx","1997-03-13","close","840.5"
"nasdaq_100_ndx","1997-03-12","volume","564220000"
"nasdaq_100_ndx","1997-03-12","open","848.5"
"nasdaq_100_ndx","1997-03-12","low","835.169983"
"nasdaq_100_ndx","1997-03-12","high","850.640015"
"nasdaq_100_ndx","1997-03-12","close_adjusted","839.320007"
"nasdaq_100_ndx","1997-03-12","close","839.320007"
"nasdaq_100_ndx","1997-03-11","volume","573770000"
"nasdaq_100_ndx","1997-03-11","open","854.840027"
"nasdaq_100_ndx","1997-03-11","low","848.5"
"nasdaq_100_ndx","1997-03-11","high","858.5"
"nasdaq_100_ndx","1997-03-11","close_adjusted","848.5"
"nasdaq_100_ndx","1997-03-11","close","848.5"
"nasdaq_100_ndx","1997-03-10","volume","562650000"
"nasdaq_100_ndx","1997-03-10","open","841.030029"
"nasdaq_100_ndx","1997-03-10","low","829.419983"
"nasdaq_100_ndx","1997-03-10","high","854.840027"
"nasdaq_100_ndx","1997-03-10","close_adjusted","854.840027"
"nasdaq_100_ndx","1997-03-10","close","854.840027"
"nasdaq_100_ndx","1997-03-07","volume","636330000"
"nasdaq_100_ndx","1997-03-07","open","851.51001"
"nasdaq_100_ndx","1997-03-07","low","837.01001"
"nasdaq_100_ndx","1997-03-07","high","857.530029"
"nasdaq_100_ndx","1997-03-07","close_adjusted","841.030029"
"nasdaq_100_ndx","1997-03-07","close","841.030029"
"nasdaq_100_ndx","1997-03-06","volume","641410000"
"nasdaq_100_ndx","1997-03-06","open","872.070007"
"nasdaq_100_ndx","1997-03-06","low","850.98999"
"nasdaq_100_ndx","1997-03-06","high","874.280029"
"nasdaq_100_ndx","1997-03-06","close_adjusted","851.51001"
"nasdaq_100_ndx","1997-03-06","close","851.51001"
"nasdaq_100_ndx","1997-03-05","volume","660100000"
"nasdaq_100_ndx","1997-03-05","open","862.039978"
"nasdaq_100_ndx","1997-03-05","low","861.919983"
"nasdaq_100_ndx","1997-03-05","high","872.309998"
"nasdaq_100_ndx","1997-03-05","close_adjusted","872.070007"
"nasdaq_100_ndx","1997-03-05","close","872.070007"
"nasdaq_100_ndx","1997-03-04","volume","597100000"
"nasdaq_100_ndx","1997-03-04","open","856.080017"
"nasdaq_100_ndx","1997-03-04","low","856.080017"
"nasdaq_100_ndx","1997-03-04","high","869.070007"
"nasdaq_100_ndx","1997-03-04","close_adjusted","862.039978"
"nasdaq_100_ndx","1997-03-04","close","862.039978"
"nasdaq_100_ndx","1997-03-03","volume","531980000"
"nasdaq_100_ndx","1997-03-03","open","850.460022"
"nasdaq_100_ndx","1997-03-03","low","844.099976"
"nasdaq_100_ndx","1997-03-03","high","857"
"nasdaq_100_ndx","1997-03-03","close_adjusted","856.080017"
"nasdaq_100_ndx","1997-03-03","close","856.080017"
"nasdaq_100_ndx","1997-02-28","volume","686880000"
"nasdaq_100_ndx","1997-02-28","open","848.48999"
"nasdaq_100_ndx","1997-02-28","low","835.869995"
"nasdaq_100_ndx","1997-02-28","high","858.5"
"nasdaq_100_ndx","1997-02-28","close_adjusted","850.460022"
